filepath,label,writer_id,sheet_id,source_sheet,cell_index
dataset/images/2/ Khan_ 2_ sheet5_ 89.png,2,Khan,sheet5,Khan_2_sheet5.jpg,89
dataset/images/2/ Khan_ 2_ sheet5_ 90.png,2,Khan,sheet5,Khan_2_sheet5.jpg,90
dataset/images/2/ Khan_ 2_ sheet5_ 91.png,2,Khan,sheet5,Khan_2_sheet5.jpg,91
dataset/images/2/ Khan_ 2_ sheet5_ 92.png,2,Khan,sheet5,Khan_2_sheet5.jpg,92
dataset/images/2/ Khan_ 2_ sheet5_ 93.png,2,Khan,sheet5,Khan_2_sheet5.jpg,93
dataset/images/2/ Khan_ 2_ sheet5_ 94.png,2,Khan,sheet5,Khan_2_sheet5.jpg,94
dataset/images/2/ Khan_ 2_ sheet5_ 95.png,2,Khan,sheet5,Khan_2_sheet5.jpg,95
dataset/images/2/ Khan_ 2_ sheet5_ 96.png,2,Khan,sheet5,Khan_2_sheet5.jpg,96
dataset/images/2/ Khan_ 2_ sheet5_ 97.png,2,Khan,sheet5,Khan_2_sheet5.jpg,97
dataset/images/2/ Khan_ 2_ sheet5_ 98.png,2,Khan,sheet5,Khan_2_sheet5.jpg,98
dataset/images/2/ Khan_ 2_ sheet5_ 99.png,2,Khan,sheet5,Khan_2_sheet5.jpg,99
dataset/images/2/ Khan_ 2_ sheet6_ 0.png,2,Khan,sheet6,Khan_2_sheet6.jpg,0
dataset/images/2/ Khan_ 2_ sheet6_ 1.png,2,Khan,sheet6,Khan_2_sheet6.jpg,1
dataset/images/2/ Khan_ 2_ sheet6_ 2.png,2,Khan,sheet6,Khan_2_sheet6.jpg,2
dataset/images/2/ Khan_ 2_ sheet6_ 3.png,2,Khan,sheet6,Khan_2_sheet6.jpg,3
dataset/images/2/ Khan_ 2_ sheet6_ 4.png,2,Khan,sheet6,Khan_2_sheet6.jpg,4
dataset/images/2/ Khan_ 2_ sheet6_ 5.png,2,Khan,sheet6,Khan_2_sheet6.jpg,5
dataset/images/2/ Khan_ 2_ sheet6_ 6.png,2,Khan,sheet6,Khan_2_sheet6.jpg,6
dataset/images/2/ Khan_ 2_ sheet6_ 7.png,2,Khan,sheet6,Khan_2_sheet6.jpg,7
dataset/images/2/ Khan_ 2_ sheet6_ 8.png,2,Khan,sheet6,Khan_2_sheet6.jpg,8
dataset/images/2/ Khan_ 2_ sheet6_ 9.png,2,Khan,sheet6,Khan_2_sheet6.jpg,9
dataset/images/2/ Khan_ 2_ sheet6_ 10.png,2,Khan,sheet6,Khan_2_sheet6.jpg,10
dataset/images/2/ Khan_ 2_ sheet6_ 11.png,2,Khan,sheet6,Khan_2_sheet6.jpg,11
dataset/images/2/ Khan_ 2_ sheet6_ 12.png,2,Khan,sheet6,Khan_2_sheet6.jpg,12
dataset/images/2/ Khan_ 2_ sheet6_ 13.png,2,Khan,sheet6,Khan_2_sheet6.jpg,13
dataset/images/2/ Khan_ 2_ sheet6_ 14.png,2,Khan,sheet6,Khan_2_sheet6.jpg,14
dataset/images/2/ Khan_ 2_ sheet6_ 15.png,2,Khan,sheet6,Khan_2_sheet6.jpg,15
dataset/images/2/ Khan_ 2_ sheet6_ 16.png,2,Khan,sheet6,Khan_2_sheet6.jpg,16
dataset/images/2/ Khan_ 2_ sheet6_ 17.png,2,Khan,sheet6,Khan_2_sheet6.jpg,17
dataset/images/2/ Khan_ 2_ sheet6_ 18.png,2,Khan,sheet6,Khan_2_sheet6.jpg,18
dataset/images/2/ Khan_ 2_ sheet6_ 19.png,2,Khan,sheet6,Khan_2_sheet6.jpg,19
dataset/images/2/ Khan_ 2_ sheet6_ 20.png,2,Khan,sheet6,Khan_2_sheet6.jpg,20
dataset/images/2/ Khan_ 2_ sheet6_ 21.png,2,Khan,sheet6,Khan_2_sheet6.jpg,21
dataset/images/2/ Khan_ 2_ sheet6_ 22.png,2,Khan,sheet6,Khan_2_sheet6.jpg,22
dataset/images/2/ Khan_ 2_ sheet6_ 23.png,2,Khan,sheet6,Khan_2_sheet6.jpg,23
dataset/images/2/ Khan_ 2_ sheet6_ 24.png,2,Khan,sheet6,Khan_2_sheet6.jpg,24
dataset/images/2/ Khan_ 2_ sheet6_ 25.png,2,Khan,sheet6,Khan_2_sheet6.jpg,25
dataset/images/2/ Khan_ 2_ sheet6_ 26.png,2,Khan,sheet6,Khan_2_sheet6.jpg,26
dataset/images/2/ Khan_ 2_ sheet6_ 27.png,2,Khan,sheet6,Khan_2_sheet6.jpg,27
dataset/images/2/ Khan_ 2_ sheet6_ 28.png,2,Khan,sheet6,Khan_2_sheet6.jpg,28
dataset/images/2/ Khan_ 2_ sheet6_ 29.png,2,Khan,sheet6,Khan_2_sheet6.jpg,29
dataset/images/2/ Khan_ 2_ sheet6_ 30.png,2,Khan,sheet6,Khan_2_sheet6.jpg,30
dataset/images/2/ Khan_ 2_ sheet6_ 31.png,2,Khan,sheet6,Khan_2_sheet6.jpg,31
dataset/images/2/ Khan_ 2_ sheet6_ 32.png,2,Khan,sheet6,Khan_2_sheet6.jpg,32
dataset/images/2/ Khan_ 2_ sheet6_ 33.png,2,Khan,sheet6,Khan_2_sheet6.jpg,33
dataset/images/2/ Khan_ 2_ sheet6_ 34.png,2,Khan,sheet6,Khan_2_sheet6.jpg,34
dataset/images/2/ Khan_ 2_ sheet6_ 35.png,2,Khan,sheet6,Khan_2_sheet6.jpg,35
dataset/images/2/ Khan_ 2_ sheet6_ 36.png,2,Khan,sheet6,Khan_2_sheet6.jpg,36
dataset/images/2/ Khan_ 2_ sheet6_ 37.png,2,Khan,sheet6,Khan_2_sheet6.jpg,37
dataset/images/2/ Khan_ 2_ sheet6_ 38.png,2,Khan,sheet6,Khan_2_sheet6.jpg,38
dataset/images/2/ Khan_ 2_ sheet6_ 39.png,2,Khan,sheet6,Khan_2_sheet6.jpg,39
dataset/images/2/ Khan_ 2_ sheet6_ 40.png,2,Khan,sheet6,Khan_2_sheet6.jpg,40
dataset/images/2/ Khan_ 2_ sheet6_ 41.png,2,Khan,sheet6,Khan_2_sheet6.jpg,41
dataset/images/2/ Khan_ 2_ sheet6_ 42.png,2,Khan,sheet6,Khan_2_sheet6.jpg,42
dataset/images/2/ Khan_ 2_ sheet6_ 43.png,2,Khan,sheet6,Khan_2_sheet6.jpg,43
dataset/images/2/ Khan_ 2_ sheet6_ 44.png,2,Khan,sheet6,Khan_2_sheet6.jpg,44
dataset/images/2/ Khan_ 2_ sheet6_ 45.png,2,Khan,sheet6,Khan_2_sheet6.jpg,45
dataset/images/2/ Khan_ 2_ sheet6_ 46.png,2,Khan,sheet6,Khan_2_sheet6.jpg,46
dataset/images/2/ Khan_ 2_ sheet6_ 47.png,2,Khan,sheet6,Khan_2_sheet6.jpg,47
dataset/images/2/ Khan_ 2_ sheet6_ 48.png,2,Khan,sheet6,Khan_2_sheet6.jpg,48
dataset/images/2/ Khan_ 2_ sheet6_ 49.png,2,Khan,sheet6,Khan_2_sheet6.jpg,49
dataset/images/2/ Khan_ 2_ sheet6_ 50.png,2,Khan,sheet6,Khan_2_sheet6.jpg,50
dataset/images/2/ Khan_ 2_ sheet6_ 51.png,2,Khan,sheet6,Khan_2_sheet6.jpg,51
dataset/images/2/ Khan_ 2_ sheet6_ 52.png,2,Khan,sheet6,Khan_2_sheet6.jpg,52
dataset/images/2/ Khan_ 2_ sheet6_ 53.png,2,Khan,sheet6,Khan_2_sheet6.jpg,53
dataset/images/2/ Khan_ 2_ sheet6_ 54.png,2,Khan,sheet6,Khan_2_sheet6.jpg,54
dataset/images/2/ Khan_ 2_ sheet6_ 55.png,2,Khan,sheet6,Khan_2_sheet6.jpg,55
dataset/images/2/ Khan_ 2_ sheet6_ 56.png,2,Khan,sheet6,Khan_2_sheet6.jpg,56
dataset/images/2/ Khan_ 2_ sheet6_ 57.png,2,Khan,sheet6,Khan_2_sheet6.jpg,57
dataset/images/2/ Khan_ 2_ sheet6_ 58.png,2,Khan,sheet6,Khan_2_sheet6.jpg,58
dataset/images/2/ Khan_ 2_ sheet6_ 59.png,2,Khan,sheet6,Khan_2_sheet6.jpg,59
dataset/images/2/ Khan_ 2_ sheet6_ 60.png,2,Khan,sheet6,Khan_2_sheet6.jpg,60
dataset/images/2/ Khan_ 2_ sheet6_ 61.png,2,Khan,sheet6,Khan_2_sheet6.jpg,61
dataset/images/2/ Khan_ 2_ sheet6_ 62.png,2,Khan,sheet6,Khan_2_sheet6.jpg,62
dataset/images/2/ Khan_ 2_ sheet6_ 63.png,2,Khan,sheet6,Khan_2_sheet6.jpg,63
dataset/images/2/ Khan_ 2_ sheet6_ 64.png,2,Khan,sheet6,Khan_2_sheet6.jpg,64
dataset/images/2/ Khan_ 2_ sheet6_ 65.png,2,Khan,sheet6,Khan_2_sheet6.jpg,65
dataset/images/2/ Khan_ 2_ sheet6_ 66.png,2,Khan,sheet6,Khan_2_sheet6.jpg,66
dataset/images/2/ Khan_ 2_ sheet6_ 67.png,2,Khan,sheet6,Khan_2_sheet6.jpg,67
dataset/images/2/ Khan_ 2_ sheet6_ 68.png,2,Khan,sheet6,Khan_2_sheet6.jpg,68
dataset/images/2/ Khan_ 2_ sheet6_ 69.png,2,Khan,sheet6,Khan_2_sheet6.jpg,69
dataset/images/2/ Khan_ 2_ sheet6_ 70.png,2,Khan,sheet6,Khan_2_sheet6.jpg,70
dataset/images/2/ Khan_ 2_ sheet6_ 71.png,2,Khan,sheet6,Khan_2_sheet6.jpg,71
dataset/images/2/ Khan_ 2_ sheet6_ 72.png,2,Khan,sheet6,Khan_2_sheet6.jpg,72
dataset/images/2/ Khan_ 2_ sheet6_ 73.png,2,Khan,sheet6,Khan_2_sheet6.jpg,73
dataset/images/2/ Khan_ 2_ sheet6_ 74.png,2,Khan,sheet6,Khan_2_sheet6.jpg,74
dataset/images/2/ Khan_ 2_ sheet6_ 75.png,2,Khan,sheet6,Khan_2_sheet6.jpg,75
dataset/images/2/ Khan_ 2_ sheet6_ 76.png,2,Khan,sheet6,Khan_2_sheet6.jpg,76
dataset/images/2/ Khan_ 2_ sheet6_ 77.png,2,Khan,sheet6,Khan_2_sheet6.jpg,77
dataset/images/2/ Khan_ 2_ sheet6_ 78.png,2,Khan,sheet6,Khan_2_sheet6.jpg,78
dataset/images/2/ Khan_ 2_ sheet6_ 79.png,2,Khan,sheet6,Khan_2_sheet6.jpg,79
dataset/images/2/ Khan_ 2_ sheet6_ 80.png,2,Khan,sheet6,Khan_2_sheet6.jpg,80
dataset/images/2/ Khan_ 2_ sheet6_ 81.png,2,Khan,sheet6,Khan_2_sheet6.jpg,81
dataset/images/2/ Khan_ 2_ sheet6_ 82.png,2,Khan,sheet6,Khan_2_sheet6.jpg,82
dataset/images/2/ Khan_ 2_ sheet6_ 83.png,2,Khan,sheet6,Khan_2_sheet6.jpg,83
dataset/images/2/ Khan_ 2_ sheet6_ 84.png,2,Khan,sheet6,Khan_2_sheet6.jpg,84
dataset/images/2/ Khan_ 2_ sheet6_ 85.png,2,Khan,sheet6,Khan_2_sheet6.jpg,85
dataset/images/2/ Khan_ 2_ sheet6_ 86.png,2,Khan,sheet6,Khan_2_sheet6.jpg,86
dataset/images/2/ Khan_ 2_ sheet6_ 87.png,2,Khan,sheet6,Khan_2_sheet6.jpg,87
dataset/images/2/ Khan_ 2_ sheet6_ 88.png,2,Khan,sheet6,Khan_2_sheet6.jpg,88
dataset/images/2/ Khan_ 2_ sheet6_ 89.png,2,Khan,sheet6,Khan_2_sheet6.jpg,89
dataset/images/2/ Khan_ 2_ sheet6_ 90.png,2,Khan,sheet6,Khan_2_sheet6.jpg,90
dataset/images/2/ Khan_ 2_ sheet6_ 91.png,2,Khan,sheet6,Khan_2_sheet6.jpg,91
dataset/images/2/ Khan_ 2_ sheet6_ 92.png,2,Khan,sheet6,Khan_2_sheet6.jpg,92
dataset/images/2/ Khan_ 2_ sheet6_ 93.png,2,Khan,sheet6,Khan_2_sheet6.jpg,93
dataset/images/2/ Khan_ 2_ sheet6_ 94.png,2,Khan,sheet6,Khan_2_sheet6.jpg,94
dataset/images/2/ Khan_ 2_ sheet6_ 95.png,2,Khan,sheet6,Khan_2_sheet6.jpg,95
dataset/images/2/ Khan_ 2_ sheet6_ 96.png,2,Khan,sheet6,Khan_2_sheet6.jpg,96
dataset/images/2/ Khan_ 2_ sheet6_ 97.png,2,Khan,sheet6,Khan_2_sheet6.jpg,97
dataset/images/2/ Khan_ 2_ sheet6_ 98.png,2,Khan,sheet6,Khan_2_sheet6.jpg,98
dataset/images/2/ Khan_ 2_ sheet6_ 99.png,2,Khan,sheet6,Khan_2_sheet6.jpg,99
dataset/images/3/ Khan_ 3_ sheet7_ 0.png,3,Khan,sheet7,Khan_3_sheet7.JPG,0
dataset/images/3/ Khan_ 3_ sheet7_ 1.png,3,Khan,sheet7,Khan_3_sheet7.JPG,1
dataset/images/3/ Khan_ 3_ sheet7_ 2.png,3,Khan,sheet7,Khan_3_sheet7.JPG,2
dataset/images/3/ Khan_ 3_ sheet7_ 3.png,3,Khan,sheet7,Khan_3_sheet7.JPG,3
dataset/images/3/ Khan_ 3_ sheet7_ 4.png,3,Khan,sheet7,Khan_3_sheet7.JPG,4
dataset/images/3/ Khan_ 3_ sheet7_ 5.png,3,Khan,sheet7,Khan_3_sheet7.JPG,5
dataset/images/3/ Khan_ 3_ sheet7_ 6.png,3,Khan,sheet7,Khan_3_sheet7.JPG,6
dataset/images/3/ Khan_ 3_ sheet7_ 7.png,3,Khan,sheet7,Khan_3_sheet7.JPG,7
dataset/images/3/ Khan_ 3_ sheet7_ 8.png,3,Khan,sheet7,Khan_3_sheet7.JPG,8
dataset/images/3/ Khan_ 3_ sheet7_ 9.png,3,Khan,sheet7,Khan_3_sheet7.JPG,9
dataset/images/3/ Khan_ 3_ sheet7_ 10.png,3,Khan,sheet7,Khan_3_sheet7.JPG,10
dataset/images/3/ Khan_ 3_ sheet7_ 11.png,3,Khan,sheet7,Khan_3_sheet7.JPG,11
dataset/images/3/ Khan_ 3_ sheet7_ 12.png,3,Khan,sheet7,Khan_3_sheet7.JPG,12
dataset/images/3/ Khan_ 3_ sheet7_ 13.png,3,Khan,sheet7,Khan_3_sheet7.JPG,13
dataset/images/3/ Khan_ 3_ sheet7_ 14.png,3,Khan,sheet7,Khan_3_sheet7.JPG,14
dataset/images/3/ Khan_ 3_ sheet7_ 15.png,3,Khan,sheet7,Khan_3_sheet7.JPG,15
dataset/images/3/ Khan_ 3_ sheet7_ 16.png,3,Khan,sheet7,Khan_3_sheet7.JPG,16
dataset/images/3/ Khan_ 3_ sheet7_ 17.png,3,Khan,sheet7,Khan_3_sheet7.JPG,17
dataset/images/3/ Khan_ 3_ sheet7_ 18.png,3,Khan,sheet7,Khan_3_sheet7.JPG,18
dataset/images/3/ Khan_ 3_ sheet7_ 19.png,3,Khan,sheet7,Khan_3_sheet7.JPG,19
dataset/images/3/ Khan_ 3_ sheet7_ 20.png,3,Khan,sheet7,Khan_3_sheet7.JPG,20
dataset/images/3/ Khan_ 3_ sheet7_ 21.png,3,Khan,sheet7,Khan_3_sheet7.JPG,21
dataset/images/3/ Khan_ 3_ sheet7_ 22.png,3,Khan,sheet7,Khan_3_sheet7.JPG,22
dataset/images/3/ Khan_ 3_ sheet7_ 23.png,3,Khan,sheet7,Khan_3_sheet7.JPG,23
dataset/images/3/ Khan_ 3_ sheet7_ 24.png,3,Khan,sheet7,Khan_3_sheet7.JPG,24
dataset/images/3/ Khan_ 3_ sheet7_ 25.png,3,Khan,sheet7,Khan_3_sheet7.JPG,25
dataset/images/3/ Khan_ 3_ sheet7_ 26.png,3,Khan,sheet7,Khan_3_sheet7.JPG,26
dataset/images/3/ Khan_ 3_ sheet7_ 27.png,3,Khan,sheet7,Khan_3_sheet7.JPG,27
dataset/images/3/ Khan_ 3_ sheet7_ 28.png,3,Khan,sheet7,Khan_3_sheet7.JPG,28
dataset/images/3/ Khan_ 3_ sheet7_ 29.png,3,Khan,sheet7,Khan_3_sheet7.JPG,29
dataset/images/3/ Khan_ 3_ sheet7_ 30.png,3,Khan,sheet7,Khan_3_sheet7.JPG,30
dataset/images/3/ Khan_ 3_ sheet7_ 31.png,3,Khan,sheet7,Khan_3_sheet7.JPG,31
dataset/images/3/ Khan_ 3_ sheet7_ 32.png,3,Khan,sheet7,Khan_3_sheet7.JPG,32
dataset/images/3/ Khan_ 3_ sheet7_ 33.png,3,Khan,sheet7,Khan_3_sheet7.JPG,33
dataset/images/3/ Khan_ 3_ sheet7_ 34.png,3,Khan,sheet7,Khan_3_sheet7.JPG,34
dataset/images/3/ Khan_ 3_ sheet7_ 35.png,3,Khan,sheet7,Khan_3_sheet7.JPG,35
dataset/images/3/ Khan_ 3_ sheet7_ 36.png,3,Khan,sheet7,Khan_3_sheet7.JPG,36
dataset/images/3/ Khan_ 3_ sheet7_ 37.png,3,Khan,sheet7,Khan_3_sheet7.JPG,37
dataset/images/3/ Khan_ 3_ sheet7_ 38.png,3,Khan,sheet7,Khan_3_sheet7.JPG,38
dataset/images/3/ Khan_ 3_ sheet7_ 39.png,3,Khan,sheet7,Khan_3_sheet7.JPG,39
dataset/images/3/ Khan_ 3_ sheet7_ 40.png,3,Khan,sheet7,Khan_3_sheet7.JPG,40
dataset/images/3/ Khan_ 3_ sheet7_ 41.png,3,Khan,sheet7,Khan_3_sheet7.JPG,41
dataset/images/3/ Khan_ 3_ sheet7_ 42.png,3,Khan,sheet7,Khan_3_sheet7.JPG,42
dataset/images/3/ Khan_ 3_ sheet7_ 43.png,3,Khan,sheet7,Khan_3_sheet7.JPG,43
dataset/images/3/ Khan_ 3_ sheet7_ 44.png,3,Khan,sheet7,Khan_3_sheet7.JPG,44
dataset/images/3/ Khan_ 3_ sheet7_ 45.png,3,Khan,sheet7,Khan_3_sheet7.JPG,45
dataset/images/3/ Khan_ 3_ sheet7_ 46.png,3,Khan,sheet7,Khan_3_sheet7.JPG,46
dataset/images/3/ Khan_ 3_ sheet7_ 47.png,3,Khan,sheet7,Khan_3_sheet7.JPG,47
dataset/images/3/ Khan_ 3_ sheet7_ 48.png,3,Khan,sheet7,Khan_3_sheet7.JPG,48
dataset/images/3/ Khan_ 3_ sheet7_ 49.png,3,Khan,sheet7,Khan_3_sheet7.JPG,49
dataset/images/3/ Khan_ 3_ sheet7_ 50.png,3,Khan,sheet7,Khan_3_sheet7.JPG,50
dataset/images/3/ Khan_ 3_ sheet7_ 51.png,3,Khan,sheet7,Khan_3_sheet7.JPG,51
dataset/images/3/ Khan_ 3_ sheet7_ 52.png,3,Khan,sheet7,Khan_3_sheet7.JPG,52
dataset/images/3/ Khan_ 3_ sheet7_ 53.png,3,Khan,sheet7,Khan_3_sheet7.JPG,53
dataset/images/3/ Khan_ 3_ sheet7_ 54.png,3,Khan,sheet7,Khan_3_sheet7.JPG,54
dataset/images/3/ Khan_ 3_ sheet7_ 55.png,3,Khan,sheet7,Khan_3_sheet7.JPG,55
dataset/images/3/ Khan_ 3_ sheet7_ 56.png,3,Khan,sheet7,Khan_3_sheet7.JPG,56
dataset/images/3/ Khan_ 3_ sheet7_ 57.png,3,Khan,sheet7,Khan_3_sheet7.JPG,57
dataset/images/3/ Khan_ 3_ sheet7_ 58.png,3,Khan,sheet7,Khan_3_sheet7.JPG,58
dataset/images/3/ Khan_ 3_ sheet7_ 59.png,3,Khan,sheet7,Khan_3_sheet7.JPG,59
dataset/images/3/ Khan_ 3_ sheet7_ 60.png,3,Khan,sheet7,Khan_3_sheet7.JPG,60
dataset/images/3/ Khan_ 3_ sheet7_ 61.png,3,Khan,sheet7,Khan_3_sheet7.JPG,61
dataset/images/3/ Khan_ 3_ sheet7_ 62.png,3,Khan,sheet7,Khan_3_sheet7.JPG,62
dataset/images/3/ Khan_ 3_ sheet7_ 63.png,3,Khan,sheet7,Khan_3_sheet7.JPG,63
dataset/images/3/ Khan_ 3_ sheet7_ 64.png,3,Khan,sheet7,Khan_3_sheet7.JPG,64
dataset/images/3/ Khan_ 3_ sheet7_ 65.png,3,Khan,sheet7,Khan_3_sheet7.JPG,65
dataset/images/3/ Khan_ 3_ sheet7_ 66.png,3,Khan,sheet7,Khan_3_sheet7.JPG,66
dataset/images/3/ Khan_ 3_ sheet7_ 67.png,3,Khan,sheet7,Khan_3_sheet7.JPG,67
dataset/images/3/ Khan_ 3_ sheet7_ 68.png,3,Khan,sheet7,Khan_3_sheet7.JPG,68
dataset/images/3/ Khan_ 3_ sheet7_ 69.png,3,Khan,sheet7,Khan_3_sheet7.JPG,69
dataset/images/3/ Khan_ 3_ sheet7_ 70.png,3,Khan,sheet7,Khan_3_sheet7.JPG,70
dataset/images/3/ Khan_ 3_ sheet7_ 71.png,3,Khan,sheet7,Khan_3_sheet7.JPG,71
dataset/images/3/ Khan_ 3_ sheet7_ 72.png,3,Khan,sheet7,Khan_3_sheet7.JPG,72
dataset/images/3/ Khan_ 3_ sheet7_ 73.png,3,Khan,sheet7,Khan_3_sheet7.JPG,73
dataset/images/3/ Khan_ 3_ sheet7_ 74.png,3,Khan,sheet7,Khan_3_sheet7.JPG,74
dataset/images/3/ Khan_ 3_ sheet7_ 75.png,3,Khan,sheet7,Khan_3_sheet7.JPG,75
dataset/images/3/ Khan_ 3_ sheet7_ 76.png,3,Khan,sheet7,Khan_3_sheet7.JPG,76
dataset/images/3/ Khan_ 3_ sheet7_ 77.png,3,Khan,sheet7,Khan_3_sheet7.JPG,77
dataset/images/3/ Khan_ 3_ sheet7_ 78.png,3,Khan,sheet7,Khan_3_sheet7.JPG,78
dataset/images/3/ Khan_ 3_ sheet7_ 79.png,3,Khan,sheet7,Khan_3_sheet7.JPG,79
dataset/images/3/ Khan_ 3_ sheet7_ 80.png,3,Khan,sheet7,Khan_3_sheet7.JPG,80
dataset/images/3/ Khan_ 3_ sheet7_ 81.png,3,Khan,sheet7,Khan_3_sheet7.JPG,81
dataset/images/3/ Khan_ 3_ sheet7_ 82.png,3,Khan,sheet7,Khan_3_sheet7.JPG,82
dataset/images/3/ Khan_ 3_ sheet7_ 83.png,3,Khan,sheet7,Khan_3_sheet7.JPG,83
dataset/images/3/ Khan_ 3_ sheet7_ 84.png,3,Khan,sheet7,Khan_3_sheet7.JPG,84
dataset/images/3/ Khan_ 3_ sheet7_ 85.png,3,Khan,sheet7,Khan_3_sheet7.JPG,85
dataset/images/3/ Khan_ 3_ sheet7_ 86.png,3,Khan,sheet7,Khan_3_sheet7.JPG,86
dataset/images/3/ Khan_ 3_ sheet7_ 87.png,3,Khan,sheet7,Khan_3_sheet7.JPG,87
dataset/images/3/ Khan_ 3_ sheet7_ 88.png,3,Khan,sheet7,Khan_3_sheet7.JPG,88
dataset/images/3/ Khan_ 3_ sheet7_ 89.png,3,Khan,sheet7,Khan_3_sheet7.JPG,89
dataset/images/3/ Khan_ 3_ sheet7_ 90.png,3,Khan,sheet7,Khan_3_sheet7.JPG,90
dataset/images/3/ Khan_ 3_ sheet7_ 91.png,3,Khan,sheet7,Khan_3_sheet7.JPG,91
dataset/images/3/ Khan_ 3_ sheet7_ 92.png,3,Khan,sheet7,Khan_3_sheet7.JPG,92
dataset/images/3/ Khan_ 3_ sheet7_ 93.png,3,Khan,sheet7,Khan_3_sheet7.JPG,93
dataset/images/3/ Khan_ 3_ sheet7_ 94.png,3,Khan,sheet7,Khan_3_sheet7.JPG,94
dataset/images/3/ Khan_ 3_ sheet7_ 95.png,3,Khan,sheet7,Khan_3_sheet7.JPG,95
dataset/images/3/ Khan_ 3_ sheet7_ 96.png,3,Khan,sheet7,Khan_3_sheet7.JPG,96
dataset/images/3/ Khan_ 3_ sheet7_ 97.png,3,Khan,sheet7,Khan_3_sheet7.JPG,97
dataset/images/3/ Khan_ 3_ sheet7_ 98.png,3,Khan,sheet7,Khan_3_sheet7.JPG,98
dataset/images/3/ Khan_ 3_ sheet7_ 99.png,3,Khan,sheet7,Khan_3_sheet7.JPG,99
dataset/images/3/ Khan_ 3_ sheet8_ 0.png,3,Khan,sheet8,Khan_3_sheet8.JPG,0
dataset/images/3/ Khan_ 3_ sheet8_ 1.png,3,Khan,sheet8,Khan_3_sheet8.JPG,1
dataset/images/3/ Khan_ 3_ sheet8_ 2.png,3,Khan,sheet8,Khan_3_sheet8.JPG,2
dataset/images/3/ Khan_ 3_ sheet8_ 3.png,3,Khan,sheet8,Khan_3_sheet8.JPG,3
dataset/images/3/ Khan_ 3_ sheet8_ 4.png,3,Khan,sheet8,Khan_3_sheet8.JPG,4
dataset/images/3/ Khan_ 3_ sheet8_ 5.png,3,Khan,sheet8,Khan_3_sheet8.JPG,5
dataset/images/3/ Khan_ 3_ sheet8_ 6.png,3,Khan,sheet8,Khan_3_sheet8.JPG,6
dataset/images/3/ Khan_ 3_ sheet8_ 7.png,3,Khan,sheet8,Khan_3_sheet8.JPG,7
dataset/images/3/ Khan_ 3_ sheet8_ 8.png,3,Khan,sheet8,Khan_3_sheet8.JPG,8
dataset/images/3/ Khan_ 3_ sheet8_ 9.png,3,Khan,sheet8,Khan_3_sheet8.JPG,9
dataset/images/3/ Khan_ 3_ sheet8_ 10.png,3,Khan,sheet8,Khan_3_sheet8.JPG,10
dataset/images/3/ Khan_ 3_ sheet8_ 11.png,3,Khan,sheet8,Khan_3_sheet8.JPG,11
dataset/images/3/ Khan_ 3_ sheet8_ 12.png,3,Khan,sheet8,Khan_3_sheet8.JPG,12
dataset/images/3/ Khan_ 3_ sheet8_ 13.png,3,Khan,sheet8,Khan_3_sheet8.JPG,13
dataset/images/3/ Khan_ 3_ sheet8_ 14.png,3,Khan,sheet8,Khan_3_sheet8.JPG,14
dataset/images/3/ Khan_ 3_ sheet8_ 15.png,3,Khan,sheet8,Khan_3_sheet8.JPG,15
dataset/images/3/ Khan_ 3_ sheet8_ 16.png,3,Khan,sheet8,Khan_3_sheet8.JPG,16
dataset/images/3/ Khan_ 3_ sheet8_ 17.png,3,Khan,sheet8,Khan_3_sheet8.JPG,17
dataset/images/3/ Khan_ 3_ sheet8_ 18.png,3,Khan,sheet8,Khan_3_sheet8.JPG,18
dataset/images/3/ Khan_ 3_ sheet8_ 19.png,3,Khan,sheet8,Khan_3_sheet8.JPG,19
dataset/images/3/ Khan_ 3_ sheet8_ 20.png,3,Khan,sheet8,Khan_3_sheet8.JPG,20
dataset/images/3/ Khan_ 3_ sheet8_ 21.png,3,Khan,sheet8,Khan_3_sheet8.JPG,21
dataset/images/3/ Khan_ 3_ sheet8_ 22.png,3,Khan,sheet8,Khan_3_sheet8.JPG,22
dataset/images/3/ Khan_ 3_ sheet8_ 23.png,3,Khan,sheet8,Khan_3_sheet8.JPG,23
dataset/images/3/ Khan_ 3_ sheet8_ 24.png,3,Khan,sheet8,Khan_3_sheet8.JPG,24
dataset/images/3/ Khan_ 3_ sheet8_ 25.png,3,Khan,sheet8,Khan_3_sheet8.JPG,25
dataset/images/3/ Khan_ 3_ sheet8_ 26.png,3,Khan,sheet8,Khan_3_sheet8.JPG,26
dataset/images/3/ Khan_ 3_ sheet8_ 27.png,3,Khan,sheet8,Khan_3_sheet8.JPG,27
dataset/images/3/ Khan_ 3_ sheet8_ 28.png,3,Khan,sheet8,Khan_3_sheet8.JPG,28
dataset/images/3/ Khan_ 3_ sheet8_ 29.png,3,Khan,sheet8,Khan_3_sheet8.JPG,29
dataset/images/3/ Khan_ 3_ sheet8_ 30.png,3,Khan,sheet8,Khan_3_sheet8.JPG,30
dataset/images/3/ Khan_ 3_ sheet8_ 31.png,3,Khan,sheet8,Khan_3_sheet8.JPG,31
dataset/images/3/ Khan_ 3_ sheet8_ 32.png,3,Khan,sheet8,Khan_3_sheet8.JPG,32
dataset/images/3/ Khan_ 3_ sheet8_ 33.png,3,Khan,sheet8,Khan_3_sheet8.JPG,33
